"","dBa","neighborhood"
"1",54.2014465313697,"Allapattah"
"2",53.4325184802533,"Allapattah"
"3",55.8526731969588,"Allapattah"
"4",54.4775344065647,"Allapattah"
"5",53.7425030932786,"Allapattah"
"6",55.2761260224309,"Allapattah"
"7",52.6550047863507,"Allapattah"
"8",54.7158088736577,"Allapattah"
"9",52.5503601531474,"Allapattah"
"10",53.3837681287736,"Allapattah"
"11",52.1180939802433,"Allapattah"
"12",54.103463281458,"Allapattah"
"13",55.1281920941379,"Allapattah"
"14",51.7267906860781,"Allapattah"
"15",58.1741437525057,"Allapattah"
"16",53.3298575766434,"Allapattah"
"17",54.9311053900454,"Allapattah"
"18",52.881543512881,"Allapattah"
"19",55.251112193328,"Allapattah"
"20",56.699803000455,"Allapattah"
"21",54.7161591092832,"Allapattah"
"22",54.5176186473221,"Allapattah"
"23",53.6189831971726,"Allapattah"
"24",53.0157982261833,"Allapattah"
"25",53.2180419846026,"Allapattah"
"26",49.6784219294966,"Allapattah"
"27",51.2324759821504,"Allapattah"
"28",55.3235910308009,"Allapattah"
"29",51.3069967213215,"Allapattah"
"30",52.5268486988861,"Allapattah"
"31",54.0556933749306,"Allapattah"
"32",55.4163179156552,"Allapattah"
"33",52.3618744253752,"Allapattah"
"34",52.9303727456233,"Allapattah"
"35",53.5036052607433,"Allapattah"
"36",52.6648095548789,"Allapattah"
"37",54.9167291121789,"Allapattah"
"38",56.6080387013803,"Allapattah"
"39",52.3597549177948,"Allapattah"
"40",54.987726976709,"Allapattah"
"41",55.3589058486515,"Allapattah"
"42",56.0704895554537,"Allapattah"
"43",55.7746027455006,"Allapattah"
"44",52.9135951846275,"Allapattah"
"45",54.3717383101254,"Allapattah"
"46",54.2229096641767,"Allapattah"
"47",53.8735153733227,"Allapattah"
"48",51.1924234819,"Allapattah"
"49",53.6551345738628,"Allapattah"
"50",55.3436551112023,"Allapattah"
"51",51.1526251703181,"Allapattah"
"52",54.5976726695714,"Allapattah"
"53",53.4751531960824,"Allapattah"
"54",54.386920372442,"Allapattah"
"55",55.1412145146419,"Allapattah"
"56",55.3988016640316,"Allapattah"
"57",53.0151506173659,"Allapattah"
"58",54.8095421907775,"Allapattah"
"59",55.5492279883969,"Allapattah"
"60",55.324818673864,"Allapattah"
"61",50.83096217615,"Allapattah"
"62",55.4709977748659,"Allapattah"
"63",52.5405778550481,"Allapattah"
"64",53.0407587198115,"Allapattah"
"65",55.3068063419082,"Allapattah"
"66",52.8069319812561,"Allapattah"
"67",56.4990723103089,"Allapattah"
"68",51.4432233173209,"Allapattah"
